method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,area1,area2,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff
Sauvola_Thresholding_Sklearn,Global_Threshold_CV2,0.5985435485669678,0.9999454807430196,0.5879177113026754,0.7404739418494835,0.5878988664488551,0.7404739418494728,0.5878988664488416,0.5985435485669678,436755,256790,179965,0.5879497658870534,11581,14,179979,256776,0.04125809669494629,0.0009493827819824219,0.04030871391296387
Sauvola_Thresholding_Sklearn,Adaptive_Threshold_CV2,0.6557823129251701,0.9926492905710668,0.6514682144451694,0.786658446157972,0.6483404806066599,0.7866584461579611,0.6483404806066452,0.6557823129251701,436755,286639,150116,0.6562924293940539,9488,2107,152223,284532,0.04125809669494629,0.0015308856964111328,0.039727210998535156
Sauvola_Thresholding_Sklearn,Otsu_Thresholding_CV2,0.6830801828928292,0.9997489925783211,0.6748360064567092,0.8057717201568687,0.6747216874337555,0.8057717201568577,0.6747216874337401,0.6830801828928292,436755,294812,141943,0.6750054378312784,11521,74,142017,294738,0.04125809669494629,0.0008966922760009766,0.04036140441894531
Sauvola_Thresholding_Sklearn,Niblack_Thresholding_CV2,0.583332218133155,0.9984564208107979,0.5731565751966206,0.7282605375354015,0.5726491620571805,0.7282605375353909,0.5726491620571674,0.583332218133155,436755,250716,186039,0.5740426554933544,11208,387,186426,250329,0.04125809669494629,0.002545595169067383,0.038712501525878906
Sauvola_Thresholding_Sklearn,Sauvola_Thresholding_CV2,0.8939556150328984,0.9987774371802627,0.892232487321267,0.9425034374588079,0.8912591027189227,0.9425034374587965,0.8912591027189023,0.8939556150328984,436755,390164,46591,0.8933246328032879,11118,477,47068,389687,0.04125809669494629,0.0026171207427978516,0.03864097595214844
Sauvola_Thresholding_Sklearn,Sobel_CV2,0.3324188691870191,0.9734356593205977,0.3235246305136747,0.4856438774247653,0.32069330997183454,0.4856438774247569,0.32069330997182727,0.3324188691870191,436755,145157,291598,0.3323533788966354,7739,3856,295454,141301,0.04125809669494629,0.004088878631591797,0.03716921806335449
Sauvola_Thresholding_Sklearn,Canny_CV2,0.2700479536076726,0.9815103135857853,0.25548190633192525,0.40543201802194606,0.25425822078718124,0.4054320180219387,0.25425822078717547,0.2700479536076726,436755,113685,323070,0.26029467321496036,9493,2102,325172,111583,0.04125809669494629,0.001729726791381836,0.03952836990356445
Sauvola_Thresholding_Sklearn,Global_Threshold_Sklearn,0.644576781532285,1.0,0.6351409829309338,0.776863878480332,0.6351409829309338,0.7768638784803211,0.6351409829309193,0.644576781532285,436755,277401,159354,0.6351409829309338,11595,0,159354,277401,0.04125809669494629,0.033127546310424805,0.008130550384521484
Sauvola_Thresholding_Sklearn,Adaptive_Threshold_Sklearn,0.8663075722092115,0.9885896258953254,0.8728325949330861,0.9271117953132961,0.8641271208532149,0.9271117953132848,0.8641271208531952,0.8663075722092115,436755,385614,51141,0.8829068928804479,7195,4400,55541,381214,0.04125809669494629,0.039739370346069336,0.0015187263488769531
Sauvola_Thresholding_Sklearn,Otsu_Thresholding_Sklearn,0.7143459350953496,0.9996147869998705,0.7070348364643794,0.8282455493344956,0.7068422474214533,0.8282455493344845,0.7068422474214371,0.7143459350953496,436755,308920,127835,0.7073073004315921,11476,119,127954,308801,0.04125809669494629,0.03482985496520996,0.006428241729736328
