method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,area1,area2,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff
Global_Threshold_CV2,Global_Threshold_CV2,1.0,1.0,1.0,1.0,1.0,0.9999999999999728,0.9999999999999457,1.0,184263,184263,0,1.0,628281,0,0,184263,0.0005633831024169922,0.0005633831024169922,0.0
Global_Threshold_CV2,Adaptive_Threshold_CV2,0.4457457073093888,0.26297693128555216,0.8011103694176259,0.39597041789947773,0.24685979754871057,0.3959704178994724,0.24685979754870643,0.4457457073093888,184263,561323,377060,0.3282655440806808,214573,413708,36648,147615,0.0005633831024169922,0.0019354820251464844,0.0013720989227294922
Global_Threshold_CV2,Otsu_Thresholding_CV2,0.7457380769533711,0.47142725565544874,1.0,0.6407754835905238,0.47142725565544874,0.6407754835905126,0.47142725565543664,0.7457380769533711,184263,390862,206599,0.47142725565544874,421682,206599,0,184263,0.0005633831024169922,0.0007965564727783203,0.00023317337036132812
Global_Threshold_CV2,Niblack_Thresholding_CV2,0.5489524259609325,0.3064172429544175,0.7827181799927277,0.44041969744162895,0.2823962938741625,0.44041969744162224,0.28239629387415693,0.5489524259609325,184263,470685,286422,0.3914783772586762,301822,326459,40037,144226,0.0005633831024169922,0.0037431716918945312,0.003179788589477539
Global_Threshold_CV2,Sauvola_Thresholding_CV2,0.3449893175015753,0.2524473395142885,0.9628682915181018,0.4000171351205715,0.2500133869563134,0.40001713512056697,0.2500133869563099,0.3449893175015753,184263,702804,518541,0.26218262844263834,102898,525383,6842,177421,0.0005633831024169922,0.003965139389038086,0.0034017562866210938
Global_Threshold_CV2,Sobel_CV2,0.7547985093730308,0.43443728326736486,0.269240162159522,0.332447672879692,0.1993626631518035,0.33244767287968086,0.1993626631517955,0.7547985093730308,184263,114196,70067,0.6197446041798951,563696,64585,134652,49611,0.0005633831024169922,0.006262540817260742,0.00569915771484375
Global_Threshold_CV2,Canny_CV2,0.6811901878544423,0.25110164414564334,0.20472368299658641,0.22555330006905974,0.12711190484213364,0.225553300069053,0.12711190484212936,0.6811901878544423,184263,150230,34033,0.8153020411042912,515774,112507,146540,37723,0.0005633831024169922,0.0012812614440917969,0.0007178783416748047
Global_Threshold_CV2,Global_Threshold_Sklearn,0.9573081580812854,0.8997808307050836,0.9134877864791087,0.9065825014205579,0.8291274857027452,0.9065825014205334,0.8291274857027043,0.9573081580812854,184263,187070,2807,0.984994921687069,609533,18748,15941,168322,0.0005633831024169922,0.055350303649902344,0.05478692054748535
Global_Threshold_CV2,Adaptive_Threshold_Sklearn,0.269932459042218,0.22186583964144105,0.8851912755138036,0.35480320373101537,0.21566003807911996,0.3548032037310115,0.2156600380791171,0.269932459042218,184263,735165,550902,0.2506416926812348,56224,572057,21155,163108,0.0005633831024169922,0.06869983673095703,0.06813645362854004
Global_Threshold_CV2,Otsu_Thresholding_Sklearn,0.7312871672180214,0.457539223699687,0.9964290172199519,0.6271187309047376,0.45679021560110067,0.6271187309047269,0.4567902156010893,0.7312871672180214,184263,401288,217025,0.4591789438009609,410598,217683,658,183605,0.0005633831024169922,0.05801701545715332,0.05745363235473633
