method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,area1,area2,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff
Global_Threshold_CV2,Global_Threshold_CV2,1.0,1.0,1.0,1.0,1.0,0.9999999999999382,0.9999999999998764,1.0,80917,80917,0,1.0,48683,0,0,80917,0.0001609325408935547,0.0001609325408935547,0.0
Global_Threshold_CV2,Adaptive_Threshold_CV2,0.691604938271605,0.6937643729830505,0.9059653719243175,0.7857908502336749,0.6471626822981037,0.7857908502336327,0.6471626822980466,0.691604938271605,80917,105667,24750,0.765773609546973,16324,32359,7609,73308,0.0001609325408935547,0.0003821849822998047,0.00022125244140625
Global_Threshold_CV2,Otsu_Thresholding_CV2,0.8598919753086419,1.0,0.7755972169012691,0.8736184192210251,0.7755972169012691,0.8736184192209642,0.7755972169011733,0.8598919753086419,80917,62759,18158,0.7755972169012691,48683,0,18158,62759,0.0001609325408935547,0.00016951560974121094,8.58306884765625e-06
Global_Threshold_CV2,Niblack_Thresholding_CV2,0.6210725308641976,0.6936017918878122,0.7041536389139489,0.6988378867322846,0.5370874848002112,0.6988378867322418,0.5370874848001606,0.6210725308641976,80917,82148,1231,0.985014851244096,23513,25170,23939,56978,0.0001609325408935547,0.0005667209625244141,0.0004057884216308594
Global_Threshold_CV2,Sauvola_Thresholding_CV2,0.673233024691358,0.6593639984794143,0.9860350729760124,0.7902715391510625,0.6532635750311129,0.7902715391510233,0.6532635750310594,0.673233024691358,80917,121006,40089,0.6687023783944598,7464,41219,1130,79787,0.0001609325408935547,0.0006101131439208984,0.00044918060302734375
Global_Threshold_CV2,Sobel_CV2,0.398016975308642,0.5843415542112611,0.12415190874599899,0.20479262860695757,0.11407742184572409,0.2047926286069367,0.11407742184571114,0.398016975308642,80917,17192,63725,0.2124646242445963,41537,7146,70871,10046,0.0001609325408935547,0.0010063648223876953,0.0008454322814941406
Global_Threshold_CV2,Canny_CV2,0.38141975308641973,0.5308560599818736,0.0796248007217272,0.1384787327788166,0.07439008901871587,0.1384787327788017,0.07439008901870728,0.38141975308641973,80917,12137,68780,0.1499932029116255,42989,5694,74474,6443,0.0001609325408935547,0.00030922889709472656,0.00014829635620117188
Global_Threshold_CV2,Global_Threshold_Sklearn,0.9785648148148148,0.9762656491899602,0.9897302173832445,0.982951825713409,0.9664751882602819,0.9829518257133486,0.9664751882601653,0.9785648148148148,80917,82033,1116,0.9863957187960942,46736,1947,831,80086,0.0001609325408935547,0.009784221649169922,0.009623289108276367
Global_Threshold_CV2,Adaptive_Threshold_Sklearn,0.6671990740740741,0.6572739078316463,0.9757776487017561,0.7854659404610908,0.64672203656379,0.7854659404610517,0.6467220365637371,0.6671990740740741,80917,120128,39211,0.6735898375066596,7512,41171,1960,78957,0.0001609325408935547,0.010640621185302734,0.01047968864440918
Global_Threshold_CV2,Otsu_Thresholding_Sklearn,0.8594212962962963,0.9972716601630659,0.7769689929186697,0.8734431331142894,0.7753209436545031,0.8734431331142287,0.7753209436544075,0.8594212962962963,80917,63042,17875,0.7790946278285157,48511,172,18047,62870,0.0001609325408935547,0.010266780853271484,0.01010584831237793
