method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,area1,area2,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff
Global_Threshold_CV2,Global_Threshold_CV2,1.0,1.0,1.0,1.0,1.0,0.9999999999999674,0.9999999999999347,1.0,153393,153393,0,1.0,461007,0,0,153393,0.0004949569702148438,0.0004949569702148438,0.0
Global_Threshold_CV2,Adaptive_Threshold_CV2,0.5999283854166667,0.3692910022376301,0.8510427464095494,0.5150761897997995,0.3468704496901804,0.5150761897997894,0.3468704496901711,0.5999283854166667,153393,353499,200106,0.43392767730601783,238052,222955,22849,130544,0.0004949569702148438,0.0014367103576660156,0.0009417533874511719
Global_Threshold_CV2,Otsu_Thresholding_CV2,0.8889664713541666,0.6921691966139017,1.0,0.8180850921987707,0.6921691966139017,0.8180850921987488,0.6921691966138706,0.8889664713541666,153393,221612,68219,0.6921691966139017,392788,68219,0,153393,0.0004949569702148438,0.0005745887756347656,7.963180541992188e-05
Global_Threshold_CV2,Niblack_Thresholding_CV2,0.5680289713541666,0.3341152914274882,0.7353790590183386,0.4594720645530512,0.2982562366970294,0.4594720645530418,0.2982562366970215,0.5680289713541666,153393,337614,184221,0.45434431036627626,236195,224812,40591,112802,0.0004949569702148438,0.0027801990509033203,0.0022852420806884766
Global_Threshold_CV2,Sauvola_Thresholding_CV2,0.47443196614583333,0.32175498513187833,0.9974314342897003,0.48655524584716026,0.3214886070416971,0.4865552458471525,0.32148860704169036,0.47443196614583333,153393,475514,322121,0.32258356220847334,138492,322515,394,152999,0.0004949569702148438,0.00296783447265625,0.0024728775024414062
Global_Threshold_CV2,Sobel_CV2,0.4826220703125,0.1530634628689064,0.23654273663074588,0.18585972416089333,0.10245058038575676,0.18585972416088858,0.10245058038575386,0.4826220703125,153393,237052,83659,0.6470858714543645,260239,200768,117109,36284,0.0004949569702148438,0.004855155944824219,0.004360198974609375
Global_Threshold_CV2,Canny_CV2,0.5436165364583333,0.15931610542748775,0.19360075101210616,0.17479311116081414,0.09576619079713253,0.17479311116080898,0.09576619079712943,0.5436165364583333,153393,186403,33010,0.8229105754735707,304301,156706,123696,29697,0.0004949569702148438,0.0012183189392089844,0.0007233619689941406
Global_Threshold_CV2,Global_Threshold_Sklearn,0.9494156901041667,0.9559667775077166,0.8358921202401675,0.8919062740201517,0.8049014745855279,0.8919062740201207,0.8049014745854772,0.9494156901041667,153393,134126,19267,0.8743945290854211,455101,5906,25173,128220,0.0004949569702148438,0.04297637939453125,0.042481422424316406
Global_Threshold_CV2,Adaptive_Threshold_Sklearn,0.4945149739583333,0.3229697675518723,0.9346906312543597,0.4800609388602424,0.31584222758263664,0.4800609388602344,0.3158422275826297,0.4945149739583333,153393,443927,290534,0.3455365409177635,160455,300552,10018,143375,0.0004949569702148438,0.050629615783691406,0.05013465881347656
Global_Threshold_CV2,Otsu_Thresholding_Sklearn,0.8823128255208333,0.6960644924172082,0.9383413845481867,0.7992459263084539,0.6656199998150221,0.7992459263084317,0.6656199998149912,0.8823128255208333,153393,206784,53391,0.7418030408542247,398158,62849,9458,143935,0.0004949569702148438,0.04458212852478027,0.04408717155456543
Global_Threshold_CV2,Niblack_Thresholding_Sklearn,0.7436409505208333,0.4832954360890044,0.3879772870991505,0.4304224088987571,0.27422818173440233,0.4304224088987415,0.27422818173438973,0.7436409505208333,153393,123140,30253,0.8027745725033085,397380,63627,93880,59513,0.0004949569702148438,0.0577998161315918,0.05730485916137695
Global_Threshold_CV2,Sauvola_Thresholding_Sklearn,0.2913720703125,0.2605026600623739,0.9997848663237566,0.4133130126492216,0.2604880584161796,0.41331301264921605,0.26048805841617517,0.2913720703125,153393,588708,435315,0.26055871501661265,25659,435348,33,153360,0.0004949569702148438,0.05558204650878906,0.05508708953857422
Global_Threshold_CV2,Sobel_Sklearn,0.47698893229166667,0.152884277535498,0.24111269745033997,0.18711991662197577,0.10321692997658537,0.18711991662197103,0.10321692997658248,0.47698893229166667,153393,241915,88522,0.6340780852778869,256077,204930,116408,36985,0.0004949569702148438,0.009686946868896484,0.00919198989868164
Global_Threshold_CV2,Canny_Sklearn,0.6200732421875,0.12339776769749101,0.08547978069403428,0.100997107656046,0.05318428321685413,0.10099710765604211,0.053184283216851966,0.6200732421875,153393,106258,47135,0.6927173990990463,367861,93146,140281,13112,0.0004949569702148438,0.02982020378112793,0.029325246810913086
Global_Threshold_CV2,Global_Threshold_Torch,1.0,1.0,1.0,1.0,1.0,0.9999999999999674,0.9999999999999347,1.0,153393,153393,0,1.0,461007,0,0,153393,0.0004949569702148438,0.0059850215911865234,0.00549006462097168
Global_Threshold_CV2,Adaptive_Threshold_Torch,0.6068440755208333,0.37576657723265616,0.8692117632486489,0.5247010627350128,0.35565745319910586,0.5247010627350025,0.35565745319909636,0.6068440755208333,153393,354824,201431,0.4323072847383492,239514,221493,20062,133331,0.0004949569702148438,0.0038034915924072266,0.003308534622192383
Global_Threshold_CV2,Otsu_Thresholding_Torch,0.8854085286458333,0.6854082699577297,1.0,0.8133439026912095,0.6854082699577297,0.813343902691188,0.6854082699576991,0.8854085286458333,153393,223798,70405,0.6854082699577297,390602,70405,0,153393,0.0004949569702148438,0.0035736560821533203,0.0030786991119384766
