Method,Time (s),Success,Mask Area,Mask Shape,Error
GrabCut,0.0195620059967041,True,160708,"(512, 683)",
KMeans,0.02572774887084961,True,206129,"(512, 683)",
Neural,0.4004237651824951,True,336273,"(512, 683)",
MeanShift,18.138097524642944,True,348902,"(512, 683)",
FloodFill,130.274817943573,True,100171,"(512, 683)",
Watershed,777.659765958786,True,319634,"(512, 683)",
