method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,area1,area2,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff
Global_Threshold_CV2,Global_Threshold_CV2,1.0,1.0,1.0,1.0,1.0,0.9999999999999382,0.9999999999998764,1.0,80917,80917,0,1.0,48683,0,0,80917,0.00018930435180664062,0.00018930435180664062,0.0
Global_Threshold_CV2,Adaptive_Threshold_CV2,0.691604938271605,0.6937643729830505,0.9059653719243175,0.7857908502336749,0.6471626822981037,0.7857908502336327,0.6471626822980466,0.691604938271605,80917,105667,24750,0.765773609546973,16324,32359,7609,73308,0.00018930435180664062,0.00034689903259277344,0.0001575946807861328
Global_Threshold_CV2,Otsu_Thresholding_CV2,0.8598919753086419,1.0,0.7755972169012691,0.8736184192210251,0.7755972169012691,0.8736184192209642,0.7755972169011733,0.8598919753086419,80917,62759,18158,0.7755972169012691,48683,0,18158,62759,0.00018930435180664062,0.0001685619354248047,2.0742416381835938e-05
Global_Threshold_CV2,Niblack_Thresholding_CV2,0.6210725308641976,0.6936017918878122,0.7041536389139489,0.6988378867322846,0.5370874848002112,0.6988378867322418,0.5370874848001606,0.6210725308641976,80917,82148,1231,0.985014851244096,23513,25170,23939,56978,0.00018930435180664062,0.0005946159362792969,0.00040531158447265625
Global_Threshold_CV2,Sauvola_Thresholding_CV2,0.673233024691358,0.6593639984794143,0.9860350729760124,0.7902715391510625,0.6532635750311129,0.7902715391510233,0.6532635750310594,0.673233024691358,80917,121006,40089,0.6687023783944598,7464,41219,1130,79787,0.00018930435180664062,0.0005924701690673828,0.0004031658172607422
Global_Threshold_CV2,Sobel_CV2,0.398016975308642,0.5843415542112611,0.12415190874599899,0.20479262860695757,0.11407742184572409,0.2047926286069367,0.11407742184571114,0.398016975308642,80917,17192,63725,0.2124646242445963,41537,7146,70871,10046,0.00018930435180664062,0.0010156631469726562,0.0008263587951660156
Global_Threshold_CV2,Canny_CV2,0.38141975308641973,0.5308560599818736,0.0796248007217272,0.1384787327788166,0.07439008901871587,0.1384787327788017,0.07439008901870728,0.38141975308641973,80917,12137,68780,0.1499932029116255,42989,5694,74474,6443,0.00018930435180664062,0.0003559589385986328,0.0001666545867919922
Global_Threshold_CV2,Global_Threshold_Sklearn,0.9759336419753086,0.9719950493848133,0.9899773842332267,0.980903808829922,0.9625232802643436,0.980903808829862,0.9625232802642281,0.9759336419753086,80917,82414,1497,0.9818356104545344,46375,2308,811,80106,0.00018930435180664062,0.010231971740722656,0.010042667388916016
Global_Threshold_CV2,Adaptive_Threshold_Sklearn,0.6663425925925925,0.6566436881013163,0.975888873784248,0.7850517462495153,0.6461606441476826,0.7850517462494763,0.6461606441476297,0.6663425925925925,80917,120257,39340,0.6728672759174102,7392,41291,1951,78966,0.00018930435180664062,0.01044917106628418,0.010259866714477539
Global_Threshold_CV2,Otsu_Thresholding_Sklearn,0.8609336419753086,0.9972801163857175,0.7793912280484941,0.8749748534563491,0.7777380409180037,0.8749748534562883,0.7777380409179078,0.8609336419753086,80917,63238,17679,0.78151686295834,48511,172,17851,63066,0.00018930435180664062,0.010417699813842773,0.010228395462036133
Global_Threshold_CV2,Niblack_Thresholding_Sklearn,0.6030401234567901,0.8106592456728438,0.47520298577554776,0.5991741332294507,0.4277292042092149,0.599174133229404,0.4277292042091673,0.6030401234567901,80917,47433,33484,0.586193259760001,39702,8981,42465,38452,0.00018930435180664062,0.01264810562133789,0.01245880126953125
Global_Threshold_CV2,Sauvola_Thresholding_Sklearn,0.6438888888888888,0.6369660628314331,0.9990236909425708,0.7779317512558461,0.6365698086463502,0.7779317512558087,0.6365698086463,0.6438888888888888,80917,126911,45994,0.6375885463041029,2610,46073,79,80838,0.00018930435180664062,0.012035131454467773,0.011845827102661133
Global_Threshold_CV2,Sobel_Sklearn,0.3980864197530864,0.5834241468310869,0.1257090599008861,0.20684886936717098,0.11535495577228397,0.20684886936714994,0.11535495577227088,0.3980864197530864,80917,17435,63482,0.2154677014718786,41420,7263,70745,10172,0.00018930435180664062,0.002002716064453125,0.0018134117126464844
Global_Threshold_CV2,Canny_Sklearn,0.386304012345679,0.596670397313934,0.052708330758678645,0.09686027366150003,0.050894988066825776,0.09686027366148903,0.050894988066819705,0.386304012345679,80917,7148,73769,0.08833743218359554,45800,2883,76652,4265,0.00018930435180664062,0.005337715148925781,0.005148410797119141
Global_Threshold_CV2,Global_Threshold_Torch,1.0,1.0,1.0,1.0,1.0,0.9999999999999382,0.9999999999998764,1.0,80917,80917,0,1.0,48683,0,0,80917,0.00018930435180664062,0.003944873809814453,0.0037555694580078125
Global_Threshold_CV2,Adaptive_Threshold_Torch,0.6973148148148148,0.6989985393376421,0.9048531210993982,0.7887150982419855,0.6511392134891415,0.788715098241943,0.6511392134890835,0.6973148148148148,80917,104747,23830,0.7724994510582642,17154,31529,7699,73218,0.00018930435180664062,0.00106048583984375,0.0008711814880371094
Global_Threshold_CV2,Otsu_Thresholding_Torch,0.8602314814814814,1.0,0.7761409839712298,0.8739632618981352,0.7761409839712298,0.8739632618980744,0.7761409839711338,0.8602314814814814,80917,62803,18114,0.7761409839712298,48683,0,18114,62803,0.00018930435180664062,0.0012373924255371094,0.0010480880737304688
Global_Threshold_CV2,Niblack_Thresholding_Torch,0.6249922839506172,0.695551144890352,0.7102586601085062,0.7028279678375983,0.5418155421266486,0.7028279678375552,0.5418155421265975,0.6249922839506172,80917,82628,1711,0.9792927336980201,23527,25156,23445,57472,0.00018930435180664062,0.046595096588134766,0.046405792236328125
Global_Threshold_CV2,Sauvola_Thresholding_Torch,0.6732407407407407,0.6593747159114387,0.9860103562910143,0.7902712982497846,0.6532632458058019,0.7902712982497454,0.6532632458057483,0.6732407407407407,80917,121001,40084,0.6687300104957811,7467,41216,1132,79785,0.00018930435180664062,0.04653668403625488,0.04634737968444824
Global_Threshold_CV2,Sobel_Torch,0.39597993827160494,0.5920776861813609,0.10473695267990657,0.17798826012537933,0.09768776799299184,0.17798826012536065,0.09768776799298058,0.39597993827160494,80917,14314,66603,0.17689731453217494,42844,5839,72442,8475,0.00018930435180664062,0.0012011528015136719,0.0010118484497070312
