method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,area1,area2,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff
Global_Threshold_CV2,Global_Threshold_CV2,1.0,1.0,1.0,1.0,1.0,0.9999999999999805,0.999999999999961,1.0,256790,256790,0,1.0,191560,0,0,256790,0.0003681182861328125,0.0003681182861328125,0.0
Global_Threshold_CV2,Adaptive_Threshold_CV2,0.6422460131593621,0.668140064680661,0.745803964328829,0.7048390866148108,0.5442096648613013,0.7048390866147978,0.5442096648612859,0.6422460131593621,256790,286639,29849,0.8958655312082445,96436,95124,65275,191515,0.0003681182861328125,0.0010752677917480469,0.0007071495056152344
Global_Threshold_CV2,Otsu_Thresholding_CV2,0.9151957176313148,0.871029673147633,1.0,0.9310698655914953,0.871029673147633,0.9310698655914784,0.8710296731476035,0.9151957176313148,256790,294812,38022,0.871029673147633,153538,38022,0,256790,0.0003681182861328125,0.0004265308380126953,5.841255187988281e-05
Global_Threshold_CV2,Niblack_Thresholding_CV2,0.6810393665662986,0.7269181065428613,0.7097238989057206,0.7182181097366337,0.5603278648203261,0.7182181097366195,0.5603278648203089,0.6810393665662986,256790,250716,6074,0.9763464309357841,123094,68466,74540,182250,0.0003681182861328125,0.001978635787963867,0.0016105175018310547
Global_Threshold_CV2,Sauvola_Thresholding_CV2,0.6941942678710828,0.6533739658195016,0.9927294676583979,0.7880714857625117,0.6502623517017787,0.7880714857624995,0.650262351701762,0.6941942678710828,256790,390164,133374,0.6581591330824986,56319,135241,1867,254923,0.0003681182861328125,0.0021708011627197266,0.001802682876586914
Global_Threshold_CV2,Sobel_CV2,0.49047619047619045,0.5976356634540532,0.337828575879123,0.43165392452238727,0.2752287465576974,0.43165392452237655,0.2752287465576887,0.49047619047619045,256790,145157,111633,0.565275127536119,133154,58406,170039,86751,0.0003681182861328125,0.0034241676330566406,0.003056049346923828
Global_Threshold_CV2,Canny_CV2,0.4900390320062451,0.6238026124818578,0.27616729623427705,0.3828436466698158,0.23673879515819976,0.3828436466698054,0.23673879515819182,0.4900390320062451,256790,113685,143105,0.4427158378441528,148792,42768,185873,70917,0.0003681182861328125,0.0008211135864257812,0.00045299530029296875
Global_Threshold_CV2,Global_Threshold_Sklearn,0.9086093453774953,0.895832492690997,0.9510183418357413,0.9226009115997574,0.856322342883792,0.92260091159974,0.856322342883762,0.9086093453774953,256790,272609,15819,0.9419718351191634,163163,28397,12578,244212,0.0003681182861328125,0.033698320388793945,0.03333020210266113
Global_Threshold_CV2,Adaptive_Threshold_Sklearn,0.6172298427567748,0.6099971846919562,0.9197087113984189,0.7335001141377013,0.5791552943080579,0.7335001141376899,0.5791552943080437,0.6172298427567748,256790,387169,130379,0.6632504151933651,40563,150997,20618,236172,0.0003681182861328125,0.03797125816345215,0.037603139877319336
Global_Threshold_CV2,Otsu_Thresholding_Sklearn,0.8817999330879893,0.8336558643339653,0.9914560535846412,0.9057342129931856,0.8277095233605665,0.9057342129931694,0.8277095233605395,0.8817999330879893,256790,305397,48607,0.8408399558607321,140759,50801,2194,254596,0.0003681182861328125,0.032521963119506836,0.03215384483337402
Global_Threshold_CV2,Niblack_Thresholding_Sklearn,0.6122828147652504,0.8230136047534868,0.4115580824798473,0.5487213169228533,0.3780950711405746,0.548721316922839,0.37809507114056107,0.6122828147652504,256790,128411,128379,0.5000623077222633,168833,22727,151106,105684,0.0003681182861328125,0.04276776313781738,0.04239964485168457
Global_Threshold_CV2,Sauvola_Thresholding_Sklearn,0.5970380283260845,0.5870100952833812,0.999949374975661,0.7397547182313439,0.5869926505046349,0.7397547182313332,0.5869926505046215,0.5970380283260845,256790,437432,180642,0.5870398141882625,10905,180655,13,256777,0.0003681182861328125,0.040842533111572266,0.04047441482543945
Global_Threshold_CV2,Sobel_Sklearn,0.49525593844095017,0.6016280217069561,0.35142723626309436,0.4436856544440839,0.28508742832772593,0.443685654444073,0.2850874283277169,0.49525593844095017,256790,149998,106792,0.5841271077534171,131805,59755,166547,90243,0.0003681182861328125,0.006790876388549805,0.006422758102416992
Global_Threshold_CV2,Canny_Sklearn,0.4735162261625962,0.6347290608395152,0.19026052416371353,0.2927646263965748,0.17148463001832184,0.29276462639656603,0.17148463001831582,0.4735162261625962,256790,76973,179817,0.29975076911094667,163444,28116,207933,48857,0.0003681182861328125,0.020357608795166016,0.019989490509033203
Global_Threshold_CV2,Global_Threshold_Torch,0.9999799263967882,1.0,0.9999649519062269,0.9999824756460158,0.9999649519062269,0.9999824756459963,0.9999649519061878,0.9999799263967882,256790,256781,9,0.9999649519062269,191560,0,9,256781,0.0003681182861328125,0.002567291259765625,0.0021991729736328125
Global_Threshold_CV2,Adaptive_Threshold_Torch,0.6562953050072488,0.6795995606640409,0.7566026714435921,0.7160368249194732,0.5576770726890709,0.71603682491946,0.5576770726890548,0.6562953050072488,256790,285886,29096,0.8982251666748284,99962,91598,62502,194288,0.0003681182861328125,0.002750873565673828,0.0023827552795410156
Global_Threshold_CV2,Otsu_Thresholding_Torch,0.9139043158246906,0.8693223557928306,1.0,0.9300935743895571,0.8693223557928306,0.9300935743895402,0.869322355792801,0.9139043158246906,256790,295391,38601,0.8693223557928306,152959,38601,0,256790,0.0003681182861328125,0.002817392349243164,0.0024492740631103516
Global_Threshold_CV2,Niblack_Thresholding_Torch,0.6804639232742278,0.7260537466547725,0.7099770240274154,0.7179253938814004,0.5599716197912028,0.7179253938813863,0.5599716197911855,0.6804639232742278,256790,251104,5686,0.9778573932006698,122771,68789,74475,182315,0.0003681182861328125,0.15732049942016602,0.1569523811340332
Global_Threshold_CV2,Sauvola_Thresholding_Torch,0.6939957622393219,0.6532171069994593,0.9927684099848125,0.7879696412868608,0.6501236834723179,0.7879696412868485,0.6501236834723012,0.6939957622393219,256790,390273,133483,0.6579753147155966,56220,135340,1857,254933,0.0003681182861328125,0.15748858451843262,0.1571204662322998
Global_Threshold_CV2,Sobel_Torch,0.4942232630757221,0.5997567960874737,0.35148564975271623,0.4432222470481068,0.2847048952284219,0.44322224704809593,0.2847048952284129,0.4942232630757221,256790,150491,106299,0.586046964445656,131327,60233,166532,90258,0.0003681182861328125,0.002649068832397461,0.0022809505462646484
Global_Threshold_CV2,Canny_Torch,0.5160477305676369,0.6129169503063309,0.4207523657463297,0.49897245249035954,0.33242058303207445,0.498972452490348,0.33242058303206423,0.5160477305676369,256790,176280,80510,0.6864753300362164,123325,68235,148745,108045,0.0003681182861328125,0.002446413040161133,0.0020782947540283203
Adaptive_Threshold_CV2,Global_Threshold_CV2,0.6422460131593621,0.745803964328829,0.668140064680661,0.7048390866148108,0.5442096648613013,0.7048390866147978,0.5442096648612859,0.6422460131593621,286639,256790,29849,0.8958655312082445,96436,65275,95124,191515,0.0010752677917480469,0.0003681182861328125,0.0007071495056152344
Adaptive_Threshold_CV2,Adaptive_Threshold_CV2,1.0,1.0,1.0,1.0,1.0,0.9999999999999826,0.999999999999965,1.0,286639,286639,0,1.0,161711,0,0,286639,0.0010752677917480469,0.0010752677917480469,0.0
Adaptive_Threshold_CV2,Otsu_Thresholding_CV2,0.6024556707929073,0.6838459764188703,0.7033446251207965,0.6934582621751446,0.5307585989021838,0.6934582621751326,0.5307585989021698,0.6024556707929073,286639,294812,8173,0.9722772478732209,68505,93206,85033,201606,0.0010752677917480469,0.0004265308380126953,0.0006487369537353516
Adaptive_Threshold_CV2,Niblack_Thresholding_CV2,0.8056674473067915,0.8978804703329664,0.7853537027410785,0.837855793655963,0.7209568219522038,0.8378557936559474,0.7209568219521806,0.8056674473067915,286639,250716,35923,0.8746751139935598,136108,25603,61526,225113,0.0010752677917480469,0.001978635787963867,0.0009033679962158203
Adaptive_Threshold_CV2,Sauvola_Thresholding_CV2,0.7553986840637894,0.7267918106232251,0.989286175293662,0.8379631886974497,0.7211158721883861,0.8379631886974372,0.7211158721883677,0.7553986840637894,286639,390164,103525,0.7346628597205278,55115,106596,3071,283568,0.0010752677917480469,0.0021708011627197266,0.0010955333709716797
Adaptive_Threshold_CV2,Sobel_CV2,0.3774551131928181,0.5259064323456671,0.2663245406242696,0.3535882685342152,0.2147629671099458,0.35358826853420705,0.21476296710993975,0.3774551131928181,286639,145157,141482,0.5064105024089535,92893,68818,210300,76339,0.0010752677917480469,0.0034241676330566406,0.0023488998413085938
Adaptive_Threshold_CV2,Canny_CV2,0.38685402029664323,0.5516119101024761,0.2187769284710036,0.31329623005365653,0.18574466698655862,0.3132962300536487,0.18574466698655312,0.38685402029664323,286639,113685,172954,0.396613859244555,110736,50975,223929,62710,0.0010752677917480469,0.0008211135864257812,0.0002541542053222656
Adaptive_Threshold_CV2,Global_Threshold_Sklearn,0.5560834169733467,0.6606861842418996,0.628347852176431,0.6441113781363546,0.47504741005277745,0.644111378136343,0.4750474100527649,0.5560834169733467,286639,272609,14030,0.9510534156203447,69211,92500,106530,180109,0.0010752677917480469,0.033698320388793945,0.0326230525970459
Adaptive_Threshold_CV2,Adaptive_Threshold_Sklearn,0.6759585145533623,0.6825494809760079,0.9219331633169248,0.7843836819984328,0.645255966362753,0.7843836819984211,0.6452559663627371,0.6759585145533623,286639,387169,100530,0.7403459471187,38804,122907,22377,264262,0.0010752677917480469,0.03797125816345215,0.0368959903717041
