method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,area1,area2,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff
Global_Threshold_CV2,Global_Threshold_CV2,1.0,1.0,1.0,1.0,1.0,0.999999999999991,0.999999999999982,1.0,555926,555926,0,1.0,256618,0,0,555926,0.0005667209625244141,0.0005667209625244141,0.0
Global_Threshold_CV2,Adaptive_Threshold_CV2,0.7764773353812224,0.8226691861547692,0.8583120775067186,0.8401127526326261,0.7243055344728134,0.8401127526326186,0.7243055344728023,0.7764773353812224,555926,580012,24086,0.9584732729667662,153764,102854,78768,477158,0.0005667209625244141,0.0020143985748291016,0.0014476776123046875
Global_Threshold_CV2,Otsu_Thresholding_CV2,0.9595554209987398,0.9441854382469781,1.0,0.9712915441834867,0.9441854382469781,0.9712915441834782,0.9441854382469621,0.9595554209987398,555926,588789,32863,0.9441854382469781,223755,32863,0,555926,0.0005667209625244141,0.0007236003875732422,0.00015687942504882812
Global_Threshold_CV2,Niblack_Thresholding_CV2,0.6964742832388153,0.8167621841062804,0.7172861136194385,0.7637988629920778,0.6178596994666757,0.7637988629920704,0.6178596994666662,0.6964742832388153,555926,488218,67708,0.8782068116979598,167158,89460,157168,398758,0.0005667209625244141,0.003560781478881836,0.002994060516357422
Global_Threshold_CV2,Sauvola_Thresholding_CV2,0.8625206758034026,0.8356256497666884,0.9947313131603847,0.9082632696669628,0.8319434937303014,0.9082632696669554,0.8319434937302889,0.8625206758034026,555926,661776,105850,0.8400516186745969,147839,108779,2929,552997,0.0005667209625244141,0.003925323486328125,0.003358602523803711
Global_Threshold_CV2,Sobel_CV2,0.2599133093100189,0.38893208346169456,0.14307120012375749,0.20919036278301534,0.11681328849006448,0.2091903627830126,0.11681328849006276,0.2599133093100189,555926,204501,351425,0.3678565132769469,131654,124964,476389,79537,0.0005667209625244141,0.00626373291015625,0.005697011947631836
Global_Threshold_CV2,Canny_CV2,0.3195888468809074,0.5110533535484802,0.12732989642506376,0.20386615901249358,0.11350276597450493,0.20386615901249067,0.11350276597450311,0.3195888468809074,555926,138510,417416,0.24915186553606056,188894,67724,485140,70786,0.0005667209625244141,0.0012798309326171875,0.0007131099700927734
Global_Threshold_CV2,Global_Threshold_Sklearn,0.9605855190611217,0.9748430181127369,0.9673553674409904,0.9710847594128471,0.9437947083558557,0.9710847594128383,0.9437947083558391,0.9605855190611217,555926,551656,4270,0.9923191216097107,242740,13878,18148,537778,0.0005667209625244141,0.05472707748413086,0.054160356521606445
Global_Threshold_CV2,Adaptive_Threshold_Sklearn,0.8095770813642093,0.7896363077198519,0.983755032144566,0.876071371074643,0.7794724224724995,0.876071371074636,0.7794724224724883,0.8095770813642093,555926,692591,136665,0.8026757494683009,110922,145696,9031,546895,0.0005667209625244141,0.06821537017822266,0.06764864921569824
Global_Threshold_CV2,Otsu_Thresholding_Sklearn,0.9325919580970384,0.92857998043334,0.9765886107143756,0.9519794072211497,0.908359448068625,0.9519794072211413,0.9083594480686098,0.9325919580970384,555926,584668,28742,0.9508404769886499,214861,41757,13015,542911,0.0005667209625244141,0.058739662170410156,0.05817294120788574
Global_Threshold_CV2,Niblack_Thresholding_Sklearn,0.5971590461562697,0.8819702043189702,0.47473764493835513,0.617235992160568,0.4463784048913733,0.6172359921605608,0.4463784048913657,0.5971590461562697,555926,299238,256688,0.5382694819094628,221299,35319,292007,263919,0.0005667209625244141,0.07452750205993652,0.07396078109741211
Global_Threshold_CV2,Sauvola_Thresholding_Sklearn,0.8130021266540642,0.7866071859312169,0.997208261531211,0.8794757165112493,0.7848787656551298,0.8794757165112423,0.7848787656551187,0.8130021266540642,555926,704766,148840,0.7888093352971057,106226,150392,1552,554374,0.0005667209625244141,0.0739595890045166,0.07339286804199219
