method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,area1,area2,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff
Global_Threshold_CV2,Global_Threshold_CV2,1.0,1.0,1.0,1.0,1.0,0.9999999999999262,0.9999999999998526,1.0,67813,67813,0,1.0,61787,0,0,67813,0.00019478797912597656,0.00019478797912597656,0.0
Global_Threshold_CV2,Adaptive_Threshold_CV2,0.6900925925925926,0.6398207801927726,0.9328742276554642,0.7590439509016954,0.611660623640319,0.7590439509016498,0.61166062364026,0.6900925925925926,67813,98873,31060,0.6858596381216308,26175,35612,4552,63261,0.00019478797912597656,0.0003800392150878906,0.00018525123596191406
Global_Threshold_CV2,Otsu_Thresholding_CV2,0.92875,1.0,0.8638314187545161,0.9269415785809229,0.8638314187545161,0.9269415785808496,0.8638314187543887,0.92875,67813,58579,9234,0.8638314187545161,61787,0,9234,58579,0.00019478797912597656,0.0001342296600341797,6.0558319091796875e-05
Global_Threshold_CV2,Niblack_Thresholding_CV2,0.6282484567901234,0.6245274881396352,0.7260259832185569,0.6714627643252163,0.5054150883352324,0.6714627643251705,0.5054150883351806,0.6282484567901234,67813,78834,11021,0.8601999137428014,32187,29600,18579,49234,0.00019478797912597656,0.0005602836608886719,0.0003654956817626953
Global_Threshold_CV2,Sauvola_Thresholding_CV2,0.6575771604938272,0.6051698604317193,0.9942783832008611,0.7523935992144085,0.6030696850710625,0.7523935992143664,0.6030696850710086,0.6575771604938272,67813,111415,43602,0.608652335861419,17797,43990,388,67425,0.00019478797912597656,0.0005826950073242188,0.0003879070281982422
Global_Threshold_CV2,Sobel_CV2,0.4027700617283951,0.30116134384073,0.10707386489316208,0.15798004851886904,0.08576456970069217,0.15798004851885186,0.08576456970068204,0.4027700617283951,67813,24110,43703,0.35553654903926973,44938,16849,60552,7261,0.00019478797912597656,0.0009999275207519531,0.0008051395416259766
Global_Threshold_CV2,Canny_CV2,0.42248456790123456,0.2664851583770503,0.05917744385294855,0.09684815136596196,0.05088829429741691,0.09684815136595028,0.05088829429741046,0.42248456790123456,67813,15059,52754,0.22206656540781267,50741,11046,63800,4013,0.00019478797912597656,0.00042510032653808594,0.00023031234741210938
Global_Threshold_CV2,Global_Threshold_Sklearn,0.9816358024691358,0.9863243797660279,0.9784702048279829,0.9823815939475593,0.965373255932376,0.9823815939474865,0.9653732559322356,0.9816358024691358,67813,67273,540,0.9920369250733635,60867,920,1460,66353,0.00019478797912597656,0.009993314743041992,0.009798526763916016
Global_Threshold_CV2,Adaptive_Threshold_Sklearn,0.5987731481481482,0.5663706414625548,0.9950009585182782,0.7218516477932249,0.5647635867518184,0.7218516477931861,0.5647635867517712,0.5987731481481482,67813,119134,51321,0.5692161767421559,10127,51660,339,67474,0.00019478797912597656,0.010895967483520508,0.010701179504394531
Global_Threshold_CV2,Otsu_Thresholding_Sklearn,0.9220524691358025,0.9921375334709123,0.85782961968944,0.920108188475713,0.8520373787971995,0.9201081884756402,0.8520373787970748,0.9220524691358025,67813,58633,9180,0.8646277262471798,61326,461,9641,58172,0.00019478797912597656,0.010400056838989258,0.010205268859863281
