method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,area1,area2,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff
Otsu_Thresholding_CV2,Global_Threshold_CV2,0.9595554209987398,1.0,0.9441854382469781,0.9712915441834867,0.9441854382469781,0.9712915441834782,0.9441854382469621,0.9595554209987398,588789,555926,32863,0.9441854382469781,223755,0,32863,555926,0.0007126331329345703,0.0005738735198974609,0.00013875961303710938
Otsu_Thresholding_CV2,Adaptive_Threshold_CV2,0.7984195317422811,0.8663682820355441,0.8534534442729059,0.8598623717809961,0.7541741895881267,0.8598623717809887,0.7541741895881153,0.7984195317422811,588789,580012,8777,0.9850931318350037,146247,77508,86285,502504,0.0007126331329345703,0.0020492076873779297,0.0013365745544433594
Otsu_Thresholding_CV2,Otsu_Thresholding_CV2,1.0,1.0,1.0,1.0,1.0,0.9999999999999915,0.999999999999983,1.0,588789,588789,0,1.0,223755,0,0,588789,0.0007126331329345703,0.0007126331329345703,0.0
Otsu_Thresholding_CV2,Niblack_Thresholding_CV2,0.7046498405009451,0.8572215690531688,0.7107996243136335,0.7771741502144368,0.6355558727767519,0.7771741502144296,0.6355558727767422,0.7046498405009451,588789,488218,100571,0.8291900833745196,154048,69707,170278,418511,0.0007126331329345703,0.003532886505126953,0.002820253372192383
Otsu_Thresholding_CV2,Sauvola_Thresholding_CV2,0.8959797869407687,0.880995986557385,0.9902053197325358,0.9324137489854586,0.8733849355022822,0.9324137489854512,0.8733849355022691,0.8959797869407687,588789,661776,72987,0.889710415608907,145001,78754,5767,583022,0.0007126331329345703,0.0037543773651123047,0.0030417442321777344
Otsu_Thresholding_CV2,Sobel_CV2,0.24484335617517328,0.43934259490173644,0.15259456273809463,0.2265148936706627,0.12772303125764098,0.22651489367065983,0.12772303125763915,0.24484335617517328,588789,204501,384288,0.34732476320039946,109100,114655,498943,89846,0.0007126331329345703,0.006189823150634766,0.005477190017700195
Otsu_Thresholding_CV2,Canny_CV2,0.2961796530403277,0.5610208649195004,0.13197766941977518,0.21368653057408302,0.11962431803347331,0.21368653057408007,0.11962431803347147,0.2961796530403277,588789,138510,450279,0.2352455633512175,162952,60803,511082,77707,0.0007126331329345703,0.0012450218200683594,0.0005323886871337891
Otsu_Thresholding_CV2,Global_Threshold_Sklearn,0.9363197562224322,0.9846635621976753,0.9265509376024348,0.9547237600725917,0.9133698094380247,0.9547237600725834,0.9133698094380094,0.9363197562224322,588789,554040,34749,0.94098225340487,215258,8497,43246,545543,0.0007126331329345703,0.05437326431274414,0.05366063117980957
Otsu_Thresholding_CV2,Adaptive_Threshold_Sklearn,0.8430977276307499,0.8329741083738154,0.9799724519309974,0.9005137793370811,0.8190314370598748,0.900513779337074,0.8190314370598631,0.8430977276307499,588789,692695,103906,0.8499974736355828,108057,115698,11792,576997,0.0007126331329345703,0.06428813934326172,0.06357550621032715
Otsu_Thresholding_CV2,Otsu_Thresholding_Sklearn,0.9599775519848771,0.9745925681982224,0.970057185171598,0.9723195878921179,0.9461303109765289,0.9723195878921096,0.9461303109765132,0.9599775519848771,588789,586049,2740,0.9953463804520805,208865,14890,17630,571159,0.0007126331329345703,0.05965995788574219,0.05894732475280762
Otsu_Thresholding_CV2,Niblack_Thresholding_Sklearn,0.5799870530088217,0.9148091787277688,0.4635378718012735,0.6153003333216853,0.4443565259156145,0.6153003333216783,0.44435652591560726,0.5799870530088217,588789,298342,290447,0.5067044391114643,198339,25416,315863,272926,0.0007126331329345703,0.07916665077209473,0.07845401763916016
Otsu_Thresholding_CV2,Sauvola_Thresholding_Sklearn,0.8510062224322621,0.8311894852073771,0.9968375767889686,0.9065083657806904,0.8290034760328874,0.9065083657806834,0.8290034760328757,0.8510062224322621,588789,706129,117340,0.8338263971597257,104553,119202,1862,586927,0.0007126331329345703,0.07814764976501465,0.07743501663208008
Otsu_Thresholding_CV2,Sobel_Sklearn,0.24493319746376813,0.44034112834761135,0.15504365740528442,0.22933773478490793,0.1295208800064698,0.22933773478490507,0.12952088000646797,0.24493319746376813,588789,207312,381477,0.35209896924025413,107731,116024,497501,91288,0.0007126331329345703,0.013311624526977539,0.012598991394042969
Otsu_Thresholding_CV2,Canny_Sklearn,0.27062780600189035,0.47672370104013323,0.0671004383573742,0.1176423295611043,0.06249733055975196,0.11764232956110256,0.06249733055975097,0.27062780600189035,588789,82874,505915,0.1407533089103227,180389,43366,549281,39508,0.0007126331329345703,0.04290938377380371,0.04219675064086914
Otsu_Thresholding_CV2,Global_Threshold_Torch,0.9595554209987398,1.0,0.9441854382469781,0.9712915441834867,0.9441854382469781,0.9712915441834782,0.9441854382469621,0.9595554209987398,588789,555926,32863,0.9441854382469781,223755,0,32863,555926,0.0007126331329345703,0.007273674011230469,0.0065610408782958984
Otsu_Thresholding_CV2,Adaptive_Threshold_Torch,0.8159767347983616,0.8810339204174821,0.8625076215758107,0.8716723438182556,0.7725347677535361,0.8716723438182481,0.7725347677535244,0.8159767347983616,588789,576408,12381,0.9789720935683242,155182,68573,80954,507835,0.0007126331329345703,0.0051462650299072266,0.004433631896972656
Otsu_Thresholding_CV2,Otsu_Thresholding_Torch,0.998583461326402,0.9980489541309285,1.0,0.9990235244912105,0.9980489541309285,0.9990235244912019,0.9980489541309117,0.998583461326402,588789,589940,1151,0.9980489541309285,222604,1151,0,588789,0.0007126331329345703,0.004928112030029297,0.0042154788970947266
Otsu_Thresholding_CV2,Niblack_Thresholding_Torch,0.7047569116257089,0.8572235976385161,0.7109745596470043,0.7772795383269924,0.6356968437932794,0.7772795383269852,0.6356968437932697,0.7047569116257089,588789,488337,100452,0.829392193128608,154032,69723,170175,418614,0.0007126331329345703,0.2840580940246582,0.28334546089172363
Otsu_Thresholding_CV2,Sauvola_Thresholding_Torch,0.8960376299621928,0.8810493468027715,0.9902189069428946,0.9324496575063133,0.8734479493755842,0.9324496575063058,0.8734479493755711,0.8960376299621928,588789,661745,72956,0.8897520948401575,145040,78715,5759,583030,0.0007126331329345703,0.28453922271728516,0.2838265895843506
Otsu_Thresholding_CV2,Sobel_Torch,0.24805672062066791,0.44595660557427497,0.1555514793924479,0.23065096372146202,0.13035922194672733,0.2306509637214591,0.13035922194672547,0.24805672062066791,588789,205372,383417,0.3488040707282235,109970,113785,497202,91587,0.0007126331329345703,0.0044786930084228516,0.0037660598754882812
Otsu_Thresholding_CV2,Canny_Torch,0.24979570337114052,0.4553270144217336,0.17990315715816702,0.2579057831278365,0.14804353325441405,0.2579057831278334,0.14804353325441197,0.24979570337114052,588789,232635,356154,0.395107585230023,97045,126710,482864,105925,0.0007126331329345703,0.004233360290527344,0.0035207271575927734
Niblack_Thresholding_CV2,Global_Threshold_CV2,0.6964742832388153,0.7172861136194385,0.8167621841062804,0.7637988629920778,0.6178596994666757,0.7637988629920704,0.6178596994666662,0.6964742832388153,488218,555926,67708,0.8782068116979598,167158,157168,89460,398758,0.003532886505126953,0.0005738735198974609,0.002959012985229492
Niblack_Thresholding_CV2,Adaptive_Threshold_CV2,0.794723731884058,0.7770821982993456,0.9231880020810376,0.8438575962105539,0.7298907067543517,0.843857596210546,0.7298907067543399,0.794723731884058,488218,580012,91794,0.8417377571498521,195031,129295,37501,450717,0.003532886505126953,0.0020492076873779297,0.0014836788177490234
Niblack_Thresholding_CV2,Otsu_Thresholding_CV2,0.7046498405009451,0.7107996243136335,0.8572215690531688,0.7771741502144368,0.6355558727767519,0.7771741502144296,0.6355558727767422,0.7046498405009451,488218,588789,100571,0.8291900833745196,154048,170278,69707,418511,0.003532886505126953,0.0007126331329345703,0.002820253372192383
Niblack_Thresholding_CV2,Niblack_Thresholding_CV2,1.0,1.0,1.0,1.0,1.0,0.9999999999999898,0.9999999999999795,1.0,488218,488218,0,1.0,324326,0,0,488218,0.003532886505126953,0.003532886505126953,0.0
Niblack_Thresholding_CV2,Sauvola_Thresholding_CV2,0.77856706836799,0.7329292691182515,0.9934803714733992,0.8435435315314689,0.7294209116652305,0.8435435315314616,0.7294209116652195,0.77856706836799,488218,661776,173558,0.737739053697928,147585,176741,3183,485035,0.003532886505126953,0.0037543773651123047,0.00022149085998535156
Niblack_Thresholding_CV2,Sobel_CV2,0.4314806336641462,0.5642319597459181,0.236341142686259,0.3331394115074078,0.199860392529095,0.33313941150740295,0.19986039252909152,0.4314806336641462,488218,204501,283717,0.41887230704316514,235211,89115,372832,115386,0.003532886505126953,0.006189823150634766,0.0026569366455078125
Niblack_Thresholding_CV2,Canny_CV2,0.43787413358538124,0.6135874666089091,0.17407797336435774,0.2712117537432507,0.1568796839812456,0.27121175374324635,0.15687968398124272,0.43787413358538124,488218,138510,349708,0.28370523004067855,270804,53522,403230,84988,0.003532886505126953,0.0012450218200683594,0.0022878646850585938
Niblack_Thresholding_CV2,Global_Threshold_Sklearn,0.6612663437303088,0.692208143816331,0.785532282709773,0.7359233510320861,0.582182537453681,0.7359233510320791,0.5821825374536722,0.6612663437303088,488218,554040,65822,0.8811963035159917,153797,170529,104707,383511,0.003532886505126953,0.05437326431274414,0.05084037780761719
Niblack_Thresholding_CV2,Adaptive_Threshold_Sklearn,0.6804714575456837,0.6649983037267484,0.9435149871573765,0.7801438378610448,0.6395375635870894,0.7801438378610381,0.6395375635870805,0.6804714575456837,488218,692695,204477,0.7048094760320198,92272,232054,27577,460641,0.003532886505126953,0.06428813934326172,0.060755252838134766
Niblack_Thresholding_CV2,Otsu_Thresholding_Sklearn,0.6696141993541272,0.6874971205479405,0.825260436935959,0.75010588615307,0.6001355457578647,0.750105886153063,0.6001355457578557,0.6696141993541272,488218,586049,97831,0.8330668595970644,141184,183142,85311,402907,0.003532886505126953,0.05965995788574219,0.056127071380615234
Niblack_Thresholding_CV2,Niblack_Thresholding_Sklearn,0.7127589398235665,0.9270635713375924,0.5665133198694026,0.703269934906428,0.542341042162603,0.7032699349064191,0.5423410421625925,0.7127589398235665,488218,298342,189876,0.6110835733217538,302566,21760,211636,276582,0.003532886505126953,0.07916665077209473,0.07563376426696777
Niblack_Thresholding_CV2,Sauvola_Thresholding_Sklearn,0.7082557990705735,0.6778449829988572,0.9803940043177433,0.801519156493046,0.6687792807331553,0.8015191564930393,0.668779280733146,0.7082557990705735,488218,706129,217911,0.6914005797807483,96843,227483,9572,478646,0.003532886505126953,0.07814764976501465,0.0746147632598877
Niblack_Thresholding_CV2,Sobel_Sklearn,0.43136863972904854,0.563141545110751,0.23912678352703096,0.33570370796371113,0.20170910045889312,0.3357037079637063,0.20170910045888965,0.43136863972904854,488218,207312,280906,0.4246299808692019,233760,90566,371472,116746,0.003532886505126953,0.013311624526977539,0.009778738021850586
Niblack_Thresholding_CV2,Canny_Sklearn,0.42672889098928796,0.6352052513454159,0.10782478319111545,0.18435558543982405,0.10153727456842511,0.18435558543982083,0.10153727456842315,0.42672889098928796,488218,82874,405344,0.16974794046921662,294094,30232,435576,52642,0.003532886505126953,0.04290938377380371,0.03937649726867676
Niblack_Thresholding_CV2,Global_Threshold_Torch,0.6964742832388153,0.7172861136194385,0.8167621841062804,0.7637988629920778,0.6178596994666757,0.7637988629920704,0.6178596994666662,0.6964742832388153,488218,555926,67708,0.8782068116979598,167158,157168,89460,398758,0.003532886505126953,0.007273674011230469,0.0037407875061035156
Niblack_Thresholding_CV2,Adaptive_Threshold_Torch,0.8375152607120353,0.8089755867371723,0.9551061206264415,0.8759883752604201,0.7793410281351638,0.8759883752604118,0.7793410281351507,0.8375152607120353,488218,576408,88190,0.8470007355900682,214218,110108,21918,466300,0.003532886505126953,0.0051462650299072266,0.0016133785247802734
Niblack_Thresholding_CV2,Otsu_Thresholding_Torch,0.704747066005041,0.7104553005390378,0.8584812522274885,0.7774853036382423,0.63597215309727,0.7774853036382351,0.6359721530972603,0.704747066005041,488218,589940,101722,0.8275722954876767,153512,170814,69092,419126,0.003532886505126953,0.004928112030029297,0.0013952255249023438
Niblack_Thresholding_CV2,Niblack_Thresholding_Torch,0.9840168655482041,0.9865809881290993,0.9868214609047598,0.9867012098652918,0.9737514931149966,0.9867012098652816,0.9737514931149769,0.9840168655482041,488218,488337,119,0.9997563158228846,317773,6553,6434,481784,0.003532886505126953,0.2840580940246582,0.28052520751953125
Niblack_Thresholding_CV2,Sauvola_Thresholding_Torch,0.778494456915564,0.7328956017801419,0.9933881995338149,0.843488007875036,0.7293378828914858,0.8434880078750286,0.7293378828914748,0.778494456915564,488218,661745,173527,0.7377736137031636,147571,176755,3228,484990,0.003532886505126953,0.28453922271728516,0.2810063362121582
Niblack_Thresholding_CV2,Sobel_Torch,0.4320726016068053,0.5651305922910621,0.2377257700453486,0.3346703383843481,0.20096341649236055,0.3346703383843433,0.20096341649235705,0.4320726016068053,488218,205372,282846,0.42065634614045366,235016,89310,372156,116062,0.003532886505126953,0.0044786930084228516,0.0009458065032958984
Niblack_Thresholding_CV2,Canny_Torch,0.43262764847195967,0.5584671266146538,0.26610858264136106,0.3604590672439457,0.219853655399757,0.3604590672439407,0.21985365539975327,0.43262764847195967,488218,232635,255583,0.4764982036713108,221610,102716,358299,129919,0.003532886505126953,0.004233360290527344,0.0007004737854003906
Sauvola_Thresholding_CV2,Global_Threshold_CV2,0.8625206758034026,0.9947313131603847,0.8356256497666884,0.9082632696669628,0.8319434937303014,0.9082632696669554,0.8319434937302889,0.8625206758034026,661776,555926,105850,0.8400516186745969,147839,2929,108779,552997,0.0037543773651123047,0.0005738735198974609,0.0031805038452148438
Sauvola_Thresholding_CV2,Adaptive_Threshold_CV2,0.8509422258979206,0.96607656393316,0.8467155049442712,0.9024664435475298,0.8222677459307479,0.9024664435475226,0.8222677459307358,0.8509422258979206,661776,580012,81764,0.8764476197384009,131092,19676,101440,560336,0.0037543773651123047,0.0020492076873779297,0.001705169677734375
Sauvola_Thresholding_CV2,Otsu_Thresholding_CV2,0.8959797869407687,0.9902053197325358,0.880995986557385,0.9324137489854586,0.8733849355022822,0.9324137489854512,0.8733849355022691,0.8959797869407687,661776,588789,72987,0.889710415608907,145001,5767,78754,583022,0.0037543773651123047,0.0007126331329345703,0.0030417442321777344
Sauvola_Thresholding_CV2,Niblack_Thresholding_CV2,0.77856706836799,0.9934803714733992,0.7329292691182515,0.8435435315314689,0.7294209116652305,0.8435435315314616,0.7294209116652195,0.77856706836799,661776,488218,173558,0.737739053697928,147585,3183,176741,485035,0.0037543773651123047,0.003532886505126953,0.00022149085998535156
Sauvola_Thresholding_CV2,Sauvola_Thresholding_CV2,1.0,1.0,1.0,1.0,1.0,0.9999999999999925,0.9999999999999849,1.0,661776,661776,0,1.0,150768,0,0,661776,0.0037543773651123047,0.0037543773651123047,0.0
