method1,method2,accuracy,precision,recall,f1_score,jaccard,dice_coefficient,intersection_over_union,pixel_agreement,sklearn_kmeans_area,area_difference,area_ratio,true_negative,false_positive,false_negative,true_positive,time1,time2,time_diff,sklearn_dbscan_area,sklearn_meanshift_area,sklearn_gmm_area,skimage_felzenszwalb_area,skimage_slic_area,skimage_quickshift_area,skimage_watershed_area,skimage_random_walker_area,skimage_chan_vese_area,skimage_active_contour_area,skimage_threshold_otsu_area,skimage_threshold_niblack_area,skimage_threshold_sauvola_area,skimage_sobel_area,skimage_canny_area
sklearn_dbscan,skimage_felzenszwalb,0.3437353515625,0.3061479294415146,0.9527132037474827,0.463388958462814,0.3015655529842163,0.46338895846280787,0.30156555298421106,0.3437353515625,,18446744073709165689,0.3213432208531182,37096,394568,8641,174095,0.5228917598724365,0.4669058322906494,0.05598592758178711,182736.0,,,568663.0,,,,,,,,,,,
sklearn_dbscan,skimage_slic,0.3351904296875,0.3069334368847005,0.9818809648892391,0.46767338842630546,0.3052047682876214,0.46767338842629935,0.30520476828761617,0.3351904296875,,18446744073709149779,0.31259740015361104,26516,405148,3311,179425,0.5228917598724365,0.34077906608581543,0.1821126937866211,182736.0,,,,584573.0,,,,,,,,,,
sklearn_dbscan,skimage_quickshift,0.2977392578125,0.2968534843948311,0.9945166798003677,0.4572286860468188,0.29636841307038614,0.45722868604681305,0.2963684130703813,0.2977392578125,,18446744073709122151,0.29849020174746044,1197,430467,1002,181734,0.5228917598724365,2.2058029174804688,1.6829111576080322,182736.0,,,,,612201.0,,,,,,,,,
sklearn_dbscan,skimage_watershed,0.27555989583333335,0.2555485157371,0.750454207162245,0.38126628169805077,0.23553366275584778,0.3812662816980455,0.23553366275584373,0.27555989583333335,,18446744073709197722,0.34052512904607757,32169,399495,45601,137135,0.5228917598724365,0.15744614601135254,0.365445613861084,182736.0,,,,,,536630.0,,,,,,,,
sklearn_dbscan,skimage_random_walker,0.28919921875,0.2662746397217161,0.7917159180457053,0.39851749014552396,0.24884286134460284,0.39851749014551846,0.24884286134459857,0.28919921875,,18446744073709191022,0.33632598972999217,33009,398655,38061,144675,0.5228917598724365,6.349860429763794,5.826968669891357,182736.0,,,,,,,543330.0,,,,,,,
sklearn_dbscan,skimage_chan_vese,0.59185546875,0.37171886314265024,0.539368268978198,0.44011895831100634,0.2821490527472905,0.4401189583109965,0.2821490527472824,0.59185546875,,18446744073709469200,0.6891745112237249,265074,166590,84174,98562,0.5228917598724365,2.432753086090088,1.9098613262176514,182736.0,,,,,,,,265152.0,,,,,,
sklearn_dbscan,skimage_active_contour,0.5737467447916667,0.14979205380054864,0.09263637159618247,0.11447661168705578,0.06071344030873186,0.11447661168705191,0.06071344030872968,0.5737467447916667,,69726,0.6184331494614844,335582,96082,165808,16928,0.5228917598724365,0.24148011207580566,0.28141164779663086,182736.0,,,,,,,,,113010.0,,,,,
sklearn_dbscan,skimage_threshold_otsu,0.6325553385416667,0.402933956644947,0.4886557656947728,0.4416740035810737,0.28342850250592755,0.4416740035810628,0.28342850250591856,0.6325553385416667,,18446744073709512740,0.8245762864826441,299347,132317,93441,89295,0.5228917598724365,0.0015056133270263672,0.5213861465454102,182736.0,,,,,,,,,,221612.0,,,,
sklearn_dbscan,skimage_threshold_niblack,0.466630859375,0.28383931766670645,0.5208442780842308,0.3674390413391602,0.2250691096034563,0.36743904133915317,0.22506910960345097,0.466630859375,,18446744073709399032,0.5449600381724756,191521,240143,87559,95177,0.5228917598724365,0.015776395797729492,0.507115364074707,182736.0,,,,,,,,,,,335320.0,,,
sklearn_dbscan,skimage_threshold_sauvola,0.43716634114583336,0.32221967838648136,0.8086966990631294,0.460826274126428,0.2993984800935202,0.4608262741264208,0.29939848009351416,0.43716634114583336,,18446744073709275727,0.3984431725265653,120817,310847,34958,147778,0.5228917598724365,0.014647722244262695,0.5082440376281738,182736.0,,,,,,,,,,,,458625.0,,
sklearn_dbscan,skimage_sobel,0.5698746744791666,0.08941574595373103,0.048583749233867435,0.06295895753922524,0.03250264509586413,0.06295895753922301,0.03250264509586294,0.5698746744791666,,83447,0.5433466859293985,341253,90411,173858,8878,0.5228917598724365,0.00723719596862793,0.5156545639038086,182736.0,,,,,,,,,,,,,99289.0,
sklearn_dbscan,skimage_canny,0.5653824869791667,0.16385793927406428,0.1124299535942562,0.133357566394802,0.07144248089187479,0.13335756639479768,0.0714424808918723,0.5653824869791667,,57353,0.6861428508886762,326826,104838,162191,20545,0.5228917598724365,0.03164935111999512,0.4912424087524414,182736.0,,,,,,,,,,,,,,125383.0
sklearn_meanshift,sklearn_kmeans,0.6029264322916666,0.9957314811330391,0.6044888154931692,0.7522821012186776,0.6029264322916666,0.7522821012186699,0.6029264322916569,0.6029264322916666,372026.0,240786,0.6070801485610496,0,1588,242374,370438,19.53449821472168,0.2623319625854492,19.27216625213623,,612812.0,,,,,,,,,,,,,
sklearn_meanshift,sklearn_dbscan,0.2948502604166667,0.9913317572892041,0.2956077883592358,0.45541438103043436,0.2948456695681613,0.45541438103042864,0.29484566956815644,0.2948502604166667,,430076,0.29819259413979654,4,1584,431660,181152,19.53449821472168,0.5228917598724365,19.011606454849243,182736.0,612812.0,,,,,,,,,,,,,
sklearn_meanshift,sklearn_meanshift,1.0,1.0,1.0,1.0,1.0,0.9999999999999918,0.9999999999999837,1.0,,0,0.9999999999999837,1588,0,0,612812,19.53449821472168,19.53449821472168,0.0,,612812.0,,,,,,,,,,,,,
sklearn_meanshift,sklearn_gmm,0.48887532552083335,0.9947409033856263,0.4901421643179311,0.6567041808551923,0.48887532552083335,0.6567041808551851,0.48887532552082535,0.48887532552083335,,310859,0.4927334973858134,0,1588,312447,300365,19.53449821472168,2.520590305328369,17.01390790939331,,612812.0,301953.0,,,,,,,,,,,,
sklearn_meanshift,skimage_felzenszwalb,0.9229736328125,0.9972074849251665,0.9253653649079979,0.9599441376245794,0.9229736328125,0.9599441376245713,0.922973632812485,0.9229736328125,,44149,0.927956697975873,0,1588,45737,567075,19.53449821472168,0.4669058322906494,19.06759238243103,,612812.0,,568663.0,,,,,,,,,,,
sklearn_meanshift,skimage_slic,0.9488688151041667,0.9972834872633529,0.951327650241836,0.973763659975697,0.9488688151041667,0.9737636599756889,0.9488688151041512,0.9488688151041667,,28239,0.9539189833097107,0,1588,29827,582985,19.53449821472168,0.34077906608581543,19.193719148635864,,612812.0,,,584573.0,,,,,,,,,,
sklearn_meanshift,skimage_quickshift,0.9938362630208334,0.9974060806826516,0.9964116237932678,0.9969086042352203,0.9938362630208334,0.9969086042352122,0.9938362630208172,0.9938362630208334,,611,0.9990029568611417,0,1588,2199,610613,19.53449821472168,2.2058029174804688,17.32869529724121,,612812.0,,,,612201.0,,,,,,,,,
sklearn_meanshift,skimage_watershed,0.876005859375,1.0,0.8756845492581738,0.9337226236730518,0.8756845492581738,0.9337226236730437,0.8756845492581595,0.876005859375,,76182,0.8756845492581595,1588,0,76182,536630,19.53449821472168,0.15744614601135254,19.377052068710327,,612812.0,,,,,536630.0,,,,,,,,
sklearn_meanshift,skimage_random_walker,0.8869108072916667,1.0,0.8866177555269805,0.9399018459670179,0.8866177555269805,0.9399018459670098,0.8866177555269661,0.8869108072916667,,69482,0.8866177555269661,1588,0,69482,543330,19.53449821472168,6.349860429763794,13.184637784957886,,612812.0,,,,,,543330.0,,,,,,,
sklearn_meanshift,skimage_chan_vese,0.4289778645833333,0.9940109823799179,0.4300894891092211,0.6003981940033988,0.4289778645833333,0.6003981940033919,0.4289778645833263,0.4289778645833333,,347660,0.43268082217710435,0,1588,349248,263564,19.53449821472168,2.432753086090088,17.101745128631592,,612812.0,,,,,,,265152.0,,,,,,
sklearn_meanshift,skimage_active_contour,0.18652018229166667,1.0,0.18441218513997767,0.31139866248198594,0.18441218513997767,0.31139866248198167,0.18441218513997468,0.18652018229166667,,499802,0.18441218513997468,1588,0,499802,113010,19.53449821472168,0.24148011207580566,19.293018102645874,,612812.0,,,,,,,,113010.0,,,,,
sklearn_meanshift,skimage_threshold_otsu,0.35811197916666665,0.9928343230510983,0.3590399665802889,0.5273673815709998,0.35811197916666665,0.5273673815709935,0.3581119791666608,0.35811197916666665,,391200,0.3616312996481733,0,1588,392788,220024,19.53449821472168,0.0015056133270263672,19.532992601394653,,612812.0,,,,,,,,,221612.0,,,,
sklearn_meanshift,skimage_threshold_niblack,0.5446647135416667,0.9966211380174163,0.5453336422916001,0.704937709095358,0.5443272605852316,0.7049377090953506,0.5443272605852227,0.5446647135416667,,277492,0.5471824964263012,455,1133,278625,334187,19.53449821472168,0.015776395797729492,19.51872181892395,,612812.0,,,,,,,,,,335320.0,,,
sklearn_meanshift,skimage_threshold_sauvola,0.7438753255208334,0.99653747615154,0.7458029542502431,0.8531290220516932,0.7438753255208334,0.8531290220516852,0.7438753255208213,0.7438753255208334,,154187,0.7483942873181212,0,1588,155775,457037,19.53449821472168,0.014647722244262695,19.519850492477417,,612812.0,,,,,,,,,,,458625.0,,
